0,0.0708328,0.630619
1,0.138635,0.638876
2,0.20232,0.63924
3,0.297515,0.642108
5,0.49337,0.643622
7,0.702673,0.645298
10,1.05683,0.645716
14,1.54227,0.646699
19,2.17364,0.651909
26,3.03678,0.652775
36,4.25237,0.654784
49,5.8659,0.65482
67,8.11378,0.655167
92,11.28,0.656564
126,15.6118,0.658159
173,21.5582,0.663127
237,29.7147,0.664533
325,40.7913,0.664598
446,55.9683,0.66614
613,76.7388,0.667843
836,105.279,0.676011
1144,144.408,0.678581
1570,198.031,0.67876
2148,271.575,0.678918
2955,372.243,0.681322
4041,510.26,0.684208
5535,699.412,0.697393
7584,958.566,0.718746
10357,1313.69,0.726308
15159,1800.05,0.743108
