0,0.0825979,0.644628
1,0.110733,0.644628
2,0.130236,0.644628
4,0.155824,0.644641
6,0.190673,0.644641
8,0.23896,0.645507
11,0.291202,0.645507
13,0.337213,0.645507
16,0.405815,0.645569
19,0.469956,0.645573
23,0.548681,0.645573
28,0.648627,0.645583
33,0.750328,0.645583
39,0.871398,0.645583
46,1.01293,0.645583
54,1.17189,0.645583
63,1.36057,0.645583
74,1.57123,0.645599
87,1.82897,0.645844
101,2.116,0.645894
118,2.45881,0.645894
137,2.83245,0.645921
159,3.26955,0.645922
184,3.77705,0.645926
213,4.36347,0.645943
246,5.04025,0.645943
284,5.80602,0.647421
327,6.68833,0.647448
378,7.7054,0.647491
436,8.87291,0.647505
504,10.2212,0.648372
582,11.7795,0.648372
671,13.5576,0.648376
774,15.619,0.649419
893,17.9923,0.649454
1029,20.7195,0.649467
1184,23.8483,0.649483
1363,27.4449,0.653226
1571,31.5919,0.654002
1808,36.3525,0.654036
2087,41.8378,0.656692
2414,48.1381,0.656697
2782,55.3818,0.656713
3199,63.7231,0.658774
3689,73.3248,0.658805
4240,84.3591,0.662012
4864,97.0562,0.662091
5572,111.669,0.662105
6384,128.476,0.662105
7317,147.818,0.663723
8393,170.07,0.664716
9693,195.647,0.664719
11188,225.078,0.665979
12903,258.942,0.666003
14236,297.898,0.666027
15682,342.704,0.667886
17279,394.233,0.669958
19059,453.518,0.669979
21058,521.674,0.670065
23362,600.007,0.670077
