0,0.00464771,0.342652
1,0.0082693,0.342652
3,0.0153527,0.342652
6,0.027573,0.342657
10,0.0442832,0.342657
16,0.0687995,0.343341
25,0.10519,0.343492
39,0.16117,0.343515
60,0.247088,0.343517
105,0.377789,0.355701
186,0.577032,0.362456
309,0.882562,0.36348
435,1.35016,0.366886
591,2.06604,0.366966
824,3.15742,0.375188
1153,4.82157,0.376575
1597,7.36097,0.377185
2223,11.243,0.377378
3219,17.1638,0.379932
4686,26.2044,0.382274
6665,40.0023,0.384833
9340,61.0683,0.397695
13568,93.2205,0.405593
19339,142.305,0.411872
27716,217.225,0.418488
40723,331.581,0.428122
65501,506.13,0.454995
100046,772.566,0.463441
143805,1179.26,0.48933
222671,1800,0.523499
