0,0.0631332,0.591353
1,0.155279,0.591546
2,0.233475,0.594005
4,0.380505,0.602738
6,0.548891,0.60339
9,0.864186,0.603622
12,1.21198,0.60367
16,1.66878,0.606867
22,2.32696,0.607618
30,3.20667,0.607929
41,4.40699,0.621903
56,6.0956,0.626189
77,8.46396,0.632867
105,11.6328,0.651034
142,15.9468,0.670891
192,21.8796,0.680488
259,30.0437,0.698897
344,41.248,0.716979
437,56.5791,0.731561
525,77.6001,0.738706
645,106.476,0.743959
805,146.024,0.750215
1027,200.05,0.75915
1338,273.991,0.768589
1757,375.162,0.784594
2323,513.643,0.795014
3077,703.02,0.81452
4083,961.99,0.826358
5458,1316.18,0.838508
7291,1800.01,0.851454
