problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOTSP,kroABC200,3,200,NSPSO,287613914,Hypervolume Ratio,0.741141
MOTSP,kroABC200,3,200,NSPSO,755772793,Hypervolume Ratio,0.70713
MOTSP,kroABC200,3,200,MOEA/D-DE,305089489,Hypervolume Ratio,0.911228
MOTSP,kroABC200,3,200,MOEA/D-DE,511812191,Hypervolume Ratio,0.923114
MOTSP,kroABC200,3,200,MOEA/D-DE,608055156,Hypervolume Ratio,0.92463
MOTSP,kroABC200,3,200,MOEA/D-DE,467424509,Hypervolume Ratio,0.901429
MOTSP,kroABC200,3,200,MOEA/D-DE,944441939,Hypervolume Ratio,0.824313
MOTSP,kroABC200,3,200,MOEA/D-DE,414977408,Hypervolume Ratio,0.895665
MOTSP,kroABC200,3,200,MOEA/D-DE,819312498,Hypervolume Ratio,0.929038
MOTSP,kroABC200,3,200,MOEA/D-DE,562386085,Hypervolume Ratio,0.90291
MOTSP,kroABC200,3,200,MOEA/D-DE,287613914,Hypervolume Ratio,0.919298
MOTSP,kroABC200,3,200,MOEA/D-DE,755772793,Hypervolume Ratio,0.92351
MOTSP,kroABC200,3,200,MHACO,305089489,Hypervolume Ratio,0.49675
MOTSP,kroABC200,3,200,MHACO,511812191,Hypervolume Ratio,0.497713
MOTSP,kroABC200,3,200,MHACO,608055156,Hypervolume Ratio,0.488713
MOTSP,kroABC200,3,200,MHACO,467424509,Hypervolume Ratio,0.492696
MOTSP,kroABC200,3,200,MHACO,944441939,Hypervolume Ratio,0.492389
MOTSP,kroABC200,3,200,MHACO,414977408,Hypervolume Ratio,0.490393
MOTSP,kroABC200,3,200,MHACO,819312498,Hypervolume Ratio,0.489447
MOTSP,kroABC200,3,200,MHACO,562386085,Hypervolume Ratio,0.494215
MOTSP,kroABC200,3,200,MHACO,287613914,Hypervolume Ratio,0.49304
MOTSP,kroABC200,3,200,MHACO,755772793,Hypervolume Ratio,0.494097
MOTSP,kroABC200,3,200,IHS,305089489,Hypervolume Ratio,0.526505
MOTSP,kroABC200,3,200,IHS,511812191,Hypervolume Ratio,0.506459
MOTSP,kroABC200,3,200,IHS,608055156,Hypervolume Ratio,0.507027
MOTSP,kroABC200,3,200,IHS,467424509,Hypervolume Ratio,0.514358
MOTSP,kroABC200,3,200,IHS,944441939,Hypervolume Ratio,0.537269
MOTSP,kroABC200,3,200,IHS,414977408,Hypervolume Ratio,0.525688
MOTSP,kroABC200,3,200,IHS,819312498,Hypervolume Ratio,0.503368
MOTSP,kroABC200,3,200,IHS,562386085,Hypervolume Ratio,0.508998
MOTSP,kroABC200,3,200,IHS,287613914,Hypervolume Ratio,0.512748
MOTSP,kroABC200,3,200,IHS,755772793,Hypervolume Ratio,0.514692
MOTSP,kroABC200,3,200,NS-BRKGA,305089489,Hypervolume Ratio,0.845838
MOTSP,kroABC200,3,200,NS-BRKGA,511812191,Hypervolume Ratio,0.852459
MOTSP,kroABC200,3,200,NS-BRKGA,608055156,Hypervolume Ratio,0.830274
MOTSP,kroABC200,3,200,NS-BRKGA,467424509,Hypervolume Ratio,0.856883
MOTSP,kroABC200,3,200,NS-BRKGA,944441939,Hypervolume Ratio,0.822908
MOTSP,kroABC200,3,200,NS-BRKGA,414977408,Hypervolume Ratio,0.822158
MOTSP,kroABC200,3,200,NS-BRKGA,819312498,Hypervolume Ratio,0.825654
MOTSP,kroABC200,3,200,NS-BRKGA,562386085,Hypervolume Ratio,0.846174
MOTSP,kroABC200,3,200,NS-BRKGA,287613914,Hypervolume Ratio,0.825283
MOTSP,kroABC200,3,200,NS-BRKGA,755772793,Hypervolume Ratio,0.817816
MOTSP,kroABC500,3,500,NSGA-II,305089489,Hypervolume Ratio,0.902975
MOTSP,kroABC500,3,500,NSGA-II,511812191,Hypervolume Ratio,0.911391
MOTSP,kroABC500,3,500,NSGA-II,608055156,Hypervolume Ratio,0.931237
MOTSP,kroABC500,3,500,NSGA-II,467424509,Hypervolume Ratio,0.898157
MOTSP,kroABC500,3,500,NSGA-II,944441939,Hypervolume Ratio,0.881581
MOTSP,kroABC500,3,500,NSGA-II,414977408,Hypervolume Ratio,0.902205
MOTSP,kroABC500,3,500,NSGA-II,819312498,Hypervolume Ratio,0.904261
MOTSP,kroABC500,3,500,NSGA-II,562386085,Hypervolume Ratio,0.901088
MOTSP,kroABC500,3,500,NSGA-II,287613914,Hypervolume Ratio,0.917052
MOTSP,kroABC500,3,500,NSGA-II,755772793,Hypervolume Ratio,0.90287
MOTSP,kroABC500,3,500,NSPSO,305089489,Hypervolume Ratio,0.669121
MOTSP,kroABC500,3,500,NSPSO,511812191,Hypervolume Ratio,0.665631
MOTSP,kroABC500,3,500,NSPSO,608055156,Hypervolume Ratio,0.657495
MOTSP,kroABC500,3,500,NSPSO,467424509,Hypervolume Ratio,0.666072
MOTSP,kroABC500,3,500,NSPSO,944441939,Hypervolume Ratio,0.629613
MOTSP,kroABC500,3,500,NSPSO,414977408,Hypervolume Ratio,0.648204
MOTSP,kroABC500,3,500,NSPSO,819312498,Hypervolume Ratio,0.647743
MOTSP,kroABC500,3,500,NSPSO,562386085,Hypervolume Ratio,0.660707
MOTSP,kroABC500,3,500,NSPSO,287613914,Hypervolume Ratio,0.67666
MOTSP,kroABC500,3,500,NSPSO,755772793,Hypervolume Ratio,0.681808
MOTSP,kroABC500,3,500,MOEA/D-DE,305089489,Hypervolume Ratio,0.728838
MOTSP,kroABC500,3,500,MOEA/D-DE,511812191,Hypervolume Ratio,0.73539
MOTSP,kroABC500,3,500,MOEA/D-DE,608055156,Hypervolume Ratio,0.71486
MOTSP,kroABC500,3,500,MOEA/D-DE,467424509,Hypervolume Ratio,0.697328
MOTSP,kroABC500,3,500,MOEA/D-DE,944441939,Hypervolume Ratio,0.709542
MOTSP,kroABC500,3,500,MOEA/D-DE,414977408,Hypervolume Ratio,0.696467
MOTSP,kroABC500,3,500,MOEA/D-DE,819312498,Hypervolume Ratio,0.704843
MOTSP,kroABC500,3,500,MOEA/D-DE,562386085,Hypervolume Ratio,0.720849
MOTSP,kroABC500,3,500,MOEA/D-DE,287613914,Hypervolume Ratio,0.712495
MOTSP,kroABC500,3,500,MOEA/D-DE,755772793,Hypervolume Ratio,0.731661
MOTSP,kroABC500,3,500,MHACO,305089489,Hypervolume Ratio,0.541762
MOTSP,kroABC500,3,500,MHACO,511812191,Hypervolume Ratio,0.5472
MOTSP,kroABC500,3,500,MHACO,608055156,Hypervolume Ratio,0.541266
MOTSP,kroABC500,3,500,MHACO,467424509,Hypervolume Ratio,0.544201
MOTSP,kroABC500,3,500,MHACO,944441939,Hypervolume Ratio,0.540706
MOTSP,kroABC500,3,500,MHACO,414977408,Hypervolume Ratio,0.54449
MOTSP,kroABC500,3,500,MHACO,819312498,Hypervolume Ratio,0.540787
MOTSP,kroABC500,3,500,MHACO,562386085,Hypervolume Ratio,0.542021
MOTSP,kroABC500,3,500,MHACO,287613914,Hypervolume Ratio,0.538367
MOTSP,kroABC500,3,500,MHACO,755772793,Hypervolume Ratio,0.542638
MOTSP,kroABC500,3,500,IHS,305089489,Hypervolume Ratio,0.541557
MOTSP,kroABC500,3,500,IHS,511812191,Hypervolume Ratio,0.542075
MOTSP,kroABC500,3,500,IHS,608055156,Hypervolume Ratio,0.53366
MOTSP,kroABC500,3,500,IHS,467424509,Hypervolume Ratio,0.541051
MOTSP,kroABC500,3,500,IHS,944441939,Hypervolume Ratio,0.536176
MOTSP,kroABC500,3,500,IHS,414977408,Hypervolume Ratio,0.544558
MOTSP,kroABC500,3,500,IHS,819312498,Hypervolume Ratio,0.539732
MOTSP,kroABC500,3,500,IHS,562386085,Hypervolume Ratio,0.533698
MOTSP,kroABC500,3,500,IHS,287613914,Hypervolume Ratio,0.549463
MOTSP,kroABC500,3,500,IHS,755772793,Hypervolume Ratio,0.538176
MOTSP,kroABC500,3,500,NS-BRKGA,305089489,Hypervolume Ratio,0.893514
MOTSP,kroABC500,3,500,NS-BRKGA,511812191,Hypervolume Ratio,0.901301
MOTSP,kroABC500,3,500,NS-BRKGA,608055156,Hypervolume Ratio,0.904161
MOTSP,kroABC500,3,500,NS-BRKGA,467424509,Hypervolume Ratio,0.885858
MOTSP,kroABC500,3,500,NS-BRKGA,944441939,Hypervolume Ratio,0.881566
MOTSP,kroABC500,3,500,NS-BRKGA,414977408,Hypervolume Ratio,0.901909
MOTSP,kroABC500,3,500,NS-BRKGA,819312498,Hypervolume Ratio,0.899912
MOTSP,kroABC500,3,500,NS-BRKGA,562386085,Hypervolume Ratio,0.887892
MOTSP,kroABC500,3,500,NS-BRKGA,287613914,Hypervolume Ratio,0.874279
MOTSP,kroABC500,3,500,NS-BRKGA,755772793,Hypervolume Ratio,0.899487
MOTSP,kroABC1000,3,1000,NSGA-II,305089489,Hypervolume Ratio,0.868216
MOTSP,kroABC1000,3,1000,NSGA-II,511812191,Hypervolume Ratio,0.873898
MOTSP,kroABC1000,3,1000,NSGA-II,608055156,Hypervolume Ratio,0.860556
MOTSP,kroABC1000,3,1000,NSGA-II,467424509,Hypervolume Ratio,0.851454
MOTSP,kroABC1000,3,1000,NSGA-II,944441939,Hypervolume Ratio,0.857353
MOTSP,kroABC1000,3,1000,NSGA-II,414977408,Hypervolume Ratio,0.845356
MOTSP,kroABC1000,3,1000,NSGA-II,819312498,Hypervolume Ratio,0.866329
MOTSP,kroABC1000,3,1000,NSGA-II,562386085,Hypervolume Ratio,0.854463
MOTSP,kroABC1000,3,1000,NSGA-II,287613914,Hypervolume Ratio,0.867602
MOTSP,kroABC1000,3,1000,NSGA-II,755772793,Hypervolume Ratio,0.853666
MOTSP,kroABC1000,3,1000,NSPSO,305089489,Hypervolume Ratio,0.660964
MOTSP,kroABC1000,3,1000,NSPSO,511812191,Hypervolume Ratio,0.657976
MOTSP,kroABC1000,3,1000,NSPSO,608055156,Hypervolume Ratio,0.668617
MOTSP,kroABC1000,3,1000,NSPSO,467424509,Hypervolume Ratio,0.675762
MOTSP,kroABC1000,3,1000,NSPSO,944441939,Hypervolume Ratio,0.685453
MOTSP,kroABC1000,3,1000,NSPSO,414977408,Hypervolume Ratio,0.68191
MOTSP,kroABC1000,3,1000,NSPSO,819312498,Hypervolume Ratio,0.689819
MOTSP,kroABC1000,3,1000,NSPSO,562386085,Hypervolume Ratio,0.691903
MOTSP,kroABC1000,3,1000,NSPSO,287613914,Hypervolume Ratio,0.676647
MOTSP,kroABC1000,3,1000,NSPSO,755772793,Hypervolume Ratio,0.699635
MOTSP,kroABC1000,3,1000,MOEA/D-DE,305089489,Hypervolume Ratio,0.716952
MOTSP,kroABC1000,3,1000,MOEA/D-DE,511812191,Hypervolume Ratio,0.739015
MOTSP,kroABC1000,3,1000,MOEA/D-DE,608055156,Hypervolume Ratio,0.728664
MOTSP,kroABC1000,3,1000,MOEA/D-DE,467424509,Hypervolume Ratio,0.72786
MOTSP,kroABC1000,3,1000,MOEA/D-DE,944441939,Hypervolume Ratio,0.735215
MOTSP,kroABC1000,3,1000,MOEA/D-DE,414977408,Hypervolume Ratio,0.7416
MOTSP,kroABC1000,3,1000,MOEA/D-DE,819312498,Hypervolume Ratio,0.72049
MOTSP,kroABC1000,3,1000,MOEA/D-DE,562386085,Hypervolume Ratio,0.727216
MOTSP,kroABC1000,3,1000,MOEA/D-DE,287613914,Hypervolume Ratio,0.718938
MOTSP,kroABC1000,3,1000,MOEA/D-DE,755772793,Hypervolume Ratio,0.735202
MOTSP,kroABC1000,3,1000,MHACO,305089489,Hypervolume Ratio,0.623123
MOTSP,kroABC1000,3,1000,MHACO,511812191,Hypervolume Ratio,0.620923
MOTSP,kroABC1000,3,1000,MHACO,608055156,Hypervolume Ratio,0.625368
MOTSP,kroABC1000,3,1000,MHACO,467424509,Hypervolume Ratio,0.624779
MOTSP,kroABC1000,3,1000,MHACO,944441939,Hypervolume Ratio,0.625852
MOTSP,kroABC1000,3,1000,MHACO,414977408,Hypervolume Ratio,0.624566
MOTSP,kroABC1000,3,1000,MHACO,819312498,Hypervolume Ratio,0.625075
MOTSP,kroABC1000,3,1000,MHACO,562386085,Hypervolume Ratio,0.625474
MOTSP,kroABC1000,3,1000,MHACO,287613914,Hypervolume Ratio,0.622279
MOTSP,kroABC1000,3,1000,MHACO,755772793,Hypervolume Ratio,0.621161
MOTSP,kroABC1000,3,1000,IHS,305089489,Hypervolume Ratio,0.614939
MOTSP,kroABC1000,3,1000,IHS,511812191,Hypervolume Ratio,0.620622
MOTSP,kroABC1000,3,1000,IHS,608055156,Hypervolume Ratio,0.61542
MOTSP,kroABC1000,3,1000,IHS,467424509,Hypervolume Ratio,0.612315
MOTSP,kroABC1000,3,1000,IHS,944441939,Hypervolume Ratio,0.616561
MOTSP,kroABC1000,3,1000,IHS,414977408,Hypervolume Ratio,0.617054
MOTSP,kroABC1000,3,1000,IHS,819312498,Hypervolume Ratio,0.614523
MOTSP,kroABC1000,3,1000,IHS,562386085,Hypervolume Ratio,0.618021
MOTSP,kroABC1000,3,1000,IHS,287613914,Hypervolume Ratio,0.621034
MOTSP,kroABC1000,3,1000,IHS,755772793,Hypervolume Ratio,0.618801
MOTSP,kroABC1000,3,1000,NS-BRKGA,305089489,Hypervolume Ratio,0.909273
MOTSP,kroABC1000,3,1000,NS-BRKGA,511812191,Hypervolume Ratio,0.911696
MOTSP,kroABC1000,3,1000,NS-BRKGA,608055156,Hypervolume Ratio,0.939696
MOTSP,kroABC1000,3,1000,NS-BRKGA,467424509,Hypervolume Ratio,0.893138
MOTSP,kroABC1000,3,1000,NS-BRKGA,944441939,Hypervolume Ratio,0.891361
MOTSP,kroABC1000,3,1000,NS-BRKGA,414977408,Hypervolume Ratio,0.889786
MOTSP,kroABC1000,3,1000,NS-BRKGA,819312498,Hypervolume Ratio,0.9145
MOTSP,kroABC1000,3,1000,NS-BRKGA,562386085,Hypervolume Ratio,0.887391
MOTSP,kroABC1000,3,1000,NS-BRKGA,287613914,Hypervolume Ratio,0.896567
MOTSP,kroABC1000,3,1000,NS-BRKGA,755772793,Hypervolume Ratio,0.898881
MOTSP,kroABCD100,4,100,NSGA-II,305089489,Hypervolume Ratio,0.879849
MOTSP,kroABCD100,4,100,NSGA-II,511812191,Hypervolume Ratio,0.836042
MOTSP,kroABCD100,4,100,NSGA-II,608055156,Hypervolume Ratio,0.869957
MOTSP,kroABCD100,4,100,NSGA-II,467424509,Hypervolume Ratio,0.842902
MOTSP,kroABCD100,4,100,NSGA-II,944441939,Hypervolume Ratio,0.882175
MOTSP,kroABCD100,4,100,NSGA-II,414977408,Hypervolume Ratio,0.843749
MOTSP,kroABCD100,4,100,NSGA-II,819312498,Hypervolume Ratio,0.851616
MOTSP,kroABCD100,4,100,NSGA-II,562386085,Hypervolume Ratio,0.83556
MOTSP,kroABCD100,4,100,NSGA-II,287613914,Hypervolume Ratio,0.865486
MOTSP,kroABCD100,4,100,NSGA-II,755772793,Hypervolume Ratio,0.906724
MOTSP,kroABCD100,4,100,NSPSO,305089489,Hypervolume Ratio,0.709197
MOTSP,kroABCD100,4,100,NSPSO,511812191,Hypervolume Ratio,0.716337
MOTSP,kroABCD100,4,100,NSPSO,608055156,Hypervolume Ratio,0.712214
MOTSP,kroABCD100,4,100,NSPSO,467424509,Hypervolume Ratio,0.664268
MOTSP,kroABCD100,4,100,NSPSO,944441939,Hypervolume Ratio,0.679393
MOTSP,kroABCD100,4,100,NSPSO,414977408,Hypervolume Ratio,0.764413
MOTSP,kroABCD100,4,100,NSPSO,819312498,Hypervolume Ratio,0.707597
MOTSP,kroABCD100,4,100,NSPSO,562386085,Hypervolume Ratio,0.659651
MOTSP,kroABCD100,4,100,NSPSO,287613914,Hypervolume Ratio,0.708925
MOTSP,kroABCD100,4,100,NSPSO,755772793,Hypervolume Ratio,0.718588
MOTSP,kroABCD100,4,100,MOEA/D-DE,305089489,Hypervolume Ratio,0.714717
MOTSP,kroABCD100,4,100,MOEA/D-DE,511812191,Hypervolume Ratio,0.696994
MOTSP,kroABCD100,4,100,MOEA/D-DE,608055156,Hypervolume Ratio,0.741964
MOTSP,kroABCD100,4,100,MOEA/D-DE,467424509,Hypervolume Ratio,0.719455
MOTSP,kroABCD100,4,100,MOEA/D-DE,944441939,Hypervolume Ratio,0.673092
MOTSP,kroABCD100,4,100,MOEA/D-DE,414977408,Hypervolume Ratio,0.724515
MOTSP,kroABCD100,4,100,MOEA/D-DE,819312498,Hypervolume Ratio,0.731898
MOTSP,kroABCD100,4,100,MOEA/D-DE,562386085,Hypervolume Ratio,0.738704
MOTSP,kroABCD100,4,100,MOEA/D-DE,287613914,Hypervolume Ratio,0.740336
MOTSP,kroABCD100,4,100,MOEA/D-DE,755772793,Hypervolume Ratio,0.700777
MOTSP,kroABCD100,4,100,MHACO,305089489,Hypervolume Ratio,0.445381
MOTSP,kroABCD100,4,100,MHACO,511812191,Hypervolume Ratio,0.444857
MOTSP,kroABCD100,4,100,MHACO,608055156,Hypervolume Ratio,0.483247
MOTSP,kroABCD100,4,100,MHACO,467424509,Hypervolume Ratio,0.45131
MOTSP,kroABCD100,4,100,MHACO,944441939,Hypervolume Ratio,0.451292
MOTSP,kroABCD100,4,100,MHACO,414977408,Hypervolume Ratio,0.454583
MOTSP,kroABCD100,4,100,MHACO,819312498,Hypervolume Ratio,0.453138
MOTSP,kroABCD100,4,100,MHACO,562386085,Hypervolume Ratio,0.453048
MOTSP,kroABCD100,4,100,MHACO,287613914,Hypervolume Ratio,0.460989
MOTSP,kroABCD100,4,100,MHACO,755772793,Hypervolume Ratio,0.444507
MOTSP,kroABCD100,4,100,IHS,305089489,Hypervolume Ratio,0.545094
MOTSP,kroABCD100,4,100,IHS,511812191,Hypervolume Ratio,0.51615
MOTSP,kroABCD100,4,100,IHS,608055156,Hypervolume Ratio,0.532996
MOTSP,kroABCD100,4,100,IHS,467424509,Hypervolume Ratio,0.513253
MOTSP,kroABCD100,4,100,IHS,944441939,Hypervolume Ratio,0.500117
MOTSP,kroABCD100,4,100,IHS,414977408,Hypervolume Ratio,0.515907
MOTSP,kroABCD100,4,100,IHS,819312498,Hypervolume Ratio,0.549973
MOTSP,kroABCD100,4,100,IHS,562386085,Hypervolume Ratio,0.497819
MOTSP,kroABCD100,4,100,IHS,287613914,Hypervolume Ratio,0.544033
MOTSP,kroABCD100,4,100,IHS,755772793,Hypervolume Ratio,0.503898
MOTSP,kroABCD100,4,100,NS-BRKGA,305089489,Hypervolume Ratio,0.720695
MOTSP,kroABCD100,4,100,NS-BRKGA,511812191,Hypervolume Ratio,0.741101
MOTSP,kroABCD100,4,100,NS-BRKGA,608055156,Hypervolume Ratio,0.699459
MOTSP,kroABCD100,4,100,NS-BRKGA,467424509,Hypervolume Ratio,0.699793
MOTSP,kroABCD100,4,100,NS-BRKGA,944441939,Hypervolume Ratio,0.739643
MOTSP,kroABCD100,4,100,NS-BRKGA,414977408,Hypervolume Ratio,0.681272
MOTSP,kroABCD100,4,100,NS-BRKGA,819312498,Hypervolume Ratio,0.727296
MOTSP,kroABCD100,4,100,NS-BRKGA,562386085,Hypervolume Ratio,0.70961
MOTSP,kroABCD100,4,100,NS-BRKGA,287613914,Hypervolume Ratio,0.709969
MOTSP,kroABCD100,4,100,NS-BRKGA,755772793,Hypervolume Ratio,0.673044
MOTSP,kroABCD200,4,200,NSGA-II,305089489,Hypervolume Ratio,0.882849
MOTSP,kroABCD200,4,200,NSGA-II,511812191,Hypervolume Ratio,0.84144
MOTSP,kroABCD200,4,200,NSGA-II,608055156,Hypervolume Ratio,0.870397
MOTSP,kroABCD200,4,200,NSGA-II,467424509,Hypervolume Ratio,0.890146
MOTSP,kroABCD200,4,200,NSGA-II,944441939,Hypervolume Ratio,0.842703
MOTSP,kroABCD200,4,200,NSGA-II,414977408,Hypervolume Ratio,0.854006
MOTSP,kroABCD200,4,200,NSGA-II,819312498,Hypervolume Ratio,0.855568
MOTSP,kroABCD200,4,200,NSGA-II,562386085,Hypervolume Ratio,0.853143
MOTSP,kroABCD200,4,200,NSGA-II,287613914,Hypervolume Ratio,0.83283
MOTSP,kroABCD200,4,200,NSGA-II,755772793,Hypervolume Ratio,0.880142
MOTSP,kroABCD200,4,200,NSPSO,305089489,Hypervolume Ratio,0.654076
MOTSP,kroABCD200,4,200,NSPSO,511812191,Hypervolume Ratio,0.609038
MOTSP,kroABCD200,4,200,NSPSO,608055156,Hypervolume Ratio,0.593385
MOTSP,kroABCD200,4,200,NSPSO,467424509,Hypervolume Ratio,0.574839
MOTSP,kroABCD200,4,200,NSPSO,944441939,Hypervolume Ratio,0.57836
MOTSP,kroABCD200,4,200,NSPSO,414977408,Hypervolume Ratio,0.638197
MOTSP,kroABCD200,4,200,NSPSO,819312498,Hypervolume Ratio,0.684766
MOTSP,kroABCD200,4,200,NSPSO,562386085,Hypervolume Ratio,0.653316
MOTSP,kroABCD200,4,200,NSPSO,287613914,Hypervolume Ratio,0.667679
MOTSP,kroABCD200,4,200,NSPSO,755772793,Hypervolume Ratio,0.640929
MOTSP,kroABCD200,4,200,MOEA/D-DE,305089489,Hypervolume Ratio,0.692381
MOTSP,kroABCD200,4,200,MOEA/D-DE,511812191,Hypervolume Ratio,0.627945
MOTSP,kroABCD200,4,200,MOEA/D-DE,608055156,Hypervolume Ratio,0.630748
MOTSP,kroABCD200,4,200,MOEA/D-DE,467424509,Hypervolume Ratio,0.621132
MOTSP,kroABCD200,4,200,MOEA/D-DE,944441939,Hypervolume Ratio,0.666276
MOTSP,kroABCD200,4,200,MOEA/D-DE,414977408,Hypervolume Ratio,0.650296
MOTSP,kroABCD200,4,200,MOEA/D-DE,819312498,Hypervolume Ratio,0.687297
MOTSP,kroABCD200,4,200,MOEA/D-DE,562386085,Hypervolume Ratio,0.667248
MOTSP,kroABCD200,4,200,MOEA/D-DE,287613914,Hypervolume Ratio,0.642289
MOTSP,kroABCD200,4,200,MOEA/D-DE,755772793,Hypervolume Ratio,0.640872
MOTSP,kroABCD200,4,200,MHACO,305089489,Hypervolume Ratio,0.439606
MOTSP,kroABCD200,4,200,MHACO,511812191,Hypervolume Ratio,0.429035
MOTSP,kroABCD200,4,200,MHACO,608055156,Hypervolume Ratio,0.432053
MOTSP,kroABCD200,4,200,MHACO,467424509,Hypervolume Ratio,0.430716
MOTSP,kroABCD200,4,200,MHACO,944441939,Hypervolume Ratio,0.429363
MOTSP,kroABCD200,4,200,MHACO,414977408,Hypervolume Ratio,0.4316
MOTSP,kroABCD200,4,200,MHACO,819312498,Hypervolume Ratio,0.433198
MOTSP,kroABCD200,4,200,MHACO,562386085,Hypervolume Ratio,0.448465
MOTSP,kroABCD200,4,200,MHACO,287613914,Hypervolume Ratio,0.430354
MOTSP,kroABCD200,4,200,MHACO,755772793,Hypervolume Ratio,0.435184
MOTSP,kroABCD200,4,200,IHS,305089489,Hypervolume Ratio,0.425405
MOTSP,kroABCD200,4,200,IHS,511812191,Hypervolume Ratio,0.421178
MOTSP,kroABCD200,4,200,IHS,608055156,Hypervolume Ratio,0.424692
MOTSP,kroABCD200,4,200,IHS,467424509,Hypervolume Ratio,0.413218
MOTSP,kroABCD200,4,200,IHS,944441939,Hypervolume Ratio,0.412064
MOTSP,kroABCD200,4,200,IHS,414977408,Hypervolume Ratio,0.427126
MOTSP,kroABCD200,4,200,IHS,819312498,Hypervolume Ratio,0.426002
MOTSP,kroABCD200,4,200,IHS,562386085,Hypervolume Ratio,0.422647
MOTSP,kroABCD200,4,200,IHS,287613914,Hypervolume Ratio,0.427968
MOTSP,kroABCD200,4,200,IHS,755772793,Hypervolume Ratio,0.421288
MOTSP,kroABCD200,4,200,NS-BRKGA,305089489,Hypervolume Ratio,0.782154
MOTSP,kroABCD200,4,200,NS-BRKGA,511812191,Hypervolume Ratio,0.757322
MOTSP,kroABCD200,4,200,NS-BRKGA,608055156,Hypervolume Ratio,0.810705
MOTSP,kroABCD200,4,200,NS-BRKGA,467424509,Hypervolume Ratio,0.789244
MOTSP,kroABCD200,4,200,NS-BRKGA,944441939,Hypervolume Ratio,0.838027
MOTSP,kroABCD200,4,200,NS-BRKGA,414977408,Hypervolume Ratio,0.76738
MOTSP,kroABCD200,4,200,NS-BRKGA,819312498,Hypervolume Ratio,0.753494
MOTSP,kroABCD200,4,200,NS-BRKGA,562386085,Hypervolume Ratio,0.783309
MOTSP,kroABCD200,4,200,NS-BRKGA,287613914,Hypervolume Ratio,0.777077
MOTSP,kroABCD200,4,200,NS-BRKGA,755772793,Hypervolume Ratio,0.791523
MOTSP,kroABCD500,4,500,NSGA-II,305089489,Hypervolume Ratio,0.854353
MOTSP,kroABCD500,4,500,NSGA-II,511812191,Hypervolume Ratio,0.844356
MOTSP,kroABCD500,4,500,NSGA-II,608055156,Hypervolume Ratio,0.851915
MOTSP,kroABCD500,4,500,NSGA-II,467424509,Hypervolume Ratio,0.833921
MOTSP,kroABCD500,4,500,NSGA-II,944441939,Hypervolume Ratio,0.818782
MOTSP,kroABCD500,4,500,NSGA-II,414977408,Hypervolume Ratio,0.837788
MOTSP,kroABCD500,4,500,NSGA-II,819312498,Hypervolume Ratio,0.840516
MOTSP,kroABCD500,4,500,NSGA-II,562386085,Hypervolume Ratio,0.83
MOTSP,kroABCD500,4,500,NSGA-II,287613914,Hypervolume Ratio,0.850628
MOTSP,kroABCD500,4,500,NSGA-II,755772793,Hypervolume Ratio,0.876419
MOTSP,kroABCD500,4,500,NSPSO,305089489,Hypervolume Ratio,0.58521
MOTSP,kroABCD500,4,500,NSPSO,511812191,Hypervolume Ratio,0.608659
MOTSP,kroABCD500,4,500,NSPSO,608055156,Hypervolume Ratio,0.572586
MOTSP,kroABCD500,4,500,NSPSO,467424509,Hypervolume Ratio,0.605429
MOTSP,kroABCD500,4,500,NSPSO,944441939,Hypervolume Ratio,0.605199
MOTSP,kroABCD500,4,500,NSPSO,414977408,Hypervolume Ratio,0.596969
MOTSP,kroABCD500,4,500,NSPSO,819312498,Hypervolume Ratio,0.611865
MOTSP,kroABCD500,4,500,NSPSO,562386085,Hypervolume Ratio,0.586854
MOTSP,kroABCD500,4,500,NSPSO,287613914,Hypervolume Ratio,0.621182
MOTSP,kroABCD500,4,500,NSPSO,755772793,Hypervolume Ratio,0.592434
MOTSP,kroABCD500,4,500,MOEA/D-DE,305089489,Hypervolume Ratio,0.593835
MOTSP,kroABCD500,4,500,MOEA/D-DE,511812191,Hypervolume Ratio,0.637404
MOTSP,kroABCD500,4,500,MOEA/D-DE,608055156,Hypervolume Ratio,0.61838
MOTSP,kroABCD500,4,500,MOEA/D-DE,467424509,Hypervolume Ratio,0.624018
MOTSP,kroABCD500,4,500,MOEA/D-DE,944441939,Hypervolume Ratio,0.607263
MOTSP,kroABCD500,4,500,MOEA/D-DE,414977408,Hypervolume Ratio,0.590726
MOTSP,kroABCD500,4,500,MOEA/D-DE,819312498,Hypervolume Ratio,0.629648
MOTSP,kroABCD500,4,500,MOEA/D-DE,562386085,Hypervolume Ratio,0.586665
MOTSP,kroABCD500,4,500,MOEA/D-DE,287613914,Hypervolume Ratio,0.62866
MOTSP,kroABCD500,4,500,MOEA/D-DE,755772793,Hypervolume Ratio,0.639312
MOTSP,kroABCD500,4,500,MHACO,305089489,Hypervolume Ratio,0.504144
MOTSP,kroABCD500,4,500,MHACO,511812191,Hypervolume Ratio,0.497053
MOTSP,kroABCD500,4,500,MHACO,608055156,Hypervolume Ratio,0.503369
MOTSP,kroABCD500,4,500,MHACO,467424509,Hypervolume Ratio,0.504956
MOTSP,kroABCD500,4,500,MHACO,944441939,Hypervolume Ratio,0.501873
MOTSP,kroABCD500,4,500,MHACO,414977408,Hypervolume Ratio,0.502781
MOTSP,kroABCD500,4,500,MHACO,819312498,Hypervolume Ratio,0.50165
