0,0.0300217,0.635539
1,0.0810391,0.635539
2,0.12488,0.637188
4,0.205599,0.651941
7,0.338658,0.654464
10,0.493218,0.654464
14,0.700893,0.660844
20,1.0072,0.660844
29,1.46394,0.66128
42,2.10465,0.67149
60,2.95714,0.684921
85,4.15887,0.711524
119,5.86257,0.729785
166,8.23255,0.757828
229,11.5856,0.781292
313,16.2589,0.796394
417,22.7699,0.813977
545,31.8702,0.833686
695,44.6875,0.86381
883,62.6143,0.873911
1149,87.6626,0.881006
1519,122.705,0.896982
2034,171.72,0.902028
2711,240.272,0.899674
3634,336.147,0.911679
4887,470.278,0.927231
6561,657.838,0.937865
9014,920.154,0.94286
12682,1287.02,0.955825
19943,1800.01,0.970649
