0,0.0859812,0.504627
1,0.163819,0.504627
2,0.241518,0.504627
3,0.316151,0.504627
4,0.392098,0.504627
5,0.466511,0.506435
6,0.545901,0.509808
8,0.694358,0.509808
10,0.843249,0.511999
12,0.992785,0.521611
14,1.13993,0.521611
16,1.30264,0.521611
19,1.54186,0.525269
22,1.79564,0.53474
26,2.09225,0.535666
30,2.39444,0.54246
35,2.79515,0.554949
40,3.18568,0.558142
46,3.66324,0.572999
53,4.18734,0.582411
61,4.80856,0.591035
70,5.4925,0.613037
80,6.22923,0.622218
92,7.1226,0.642694
104,8.06067,0.655264
119,9.18176,0.671758
135,10.3992,0.690495
153,11.8035,0.707824
173,13.4154,0.728382
196,15.2147,0.739726
226,17.2425,0.748787
265,19.5311,0.756989
309,22.1078,0.7677
351,25.0493,0.775763
395,28.3224,0.78408
445,32.0799,0.80028
499,36.251,0.823444
558,40.9856,0.841566
637,46.322,0.863922
732,52.3625,0.887916
854,59.2107,0.890462
1001,66.9391,0.901616
1166,75.6185,0.919098
1358,85.4202,0.934239
1583,96.5311,0.938804
1845,109.041,0.946649
2128,123.204,0.946649
2471,139.195,0.946649
2851,157.226,0.946649
3289,177.602,0.946649
3789,200.64,0.946649
4363,226.636,0.946649
5018,256.009,0.946649
5716,289.185,0.946649
6499,326.632,0.953074
7364,368.908,0.959677
8402,416.619,0.962022
9578,470.512,0.962022
10921,531.348,0.962022
12431,600.013,0.96741
