0,0.00600257,0.359062
1,0.00877326,0.359062
2,0.0111775,0.359062
3,0.0136265,0.365248
5,0.017879,0.365248
7,0.0219126,0.365248
10,0.0275407,0.365248
14,0.0347361,0.365248
19,0.043545,0.365248
25,0.0537633,0.365248
31,0.0648132,0.365248
39,0.0781311,0.371055
49,0.0943216,0.371055
63,0.114776,0.371055
81,0.139347,0.375886
101,0.167878,0.380914
126,0.202869,0.380914
147,0.246561,0.380914
169,0.299011,0.380914
195,0.36024,0.380914
227,0.435652,0.38131
265,0.524482,0.385592
311,0.631574,0.385592
367,0.761372,0.385592
435,0.917292,0.389269
518,1.10503,0.389269
619,1.33156,0.389269
736,1.60424,0.389269
877,1.93061,0.389269
1044,2.32397,0.389269
1244,2.79677,0.389269
1483,3.36746,0.389269
1774,4.05394,0.411064
2135,4.87938,0.411064
2564,5.87307,0.411064
3079,7.06789,0.411064
3704,8.5065,0.411064
4453,10.2381,0.4157
5342,12.3199,0.4157
6417,14.826,0.4157
7695,17.8407,0.417389
9264,21.4672,0.417389
11132,25.8313,0.417389
13325,31.0814,0.417389
15954,37.3997,0.417389
19030,45.001,0.417389
22717,54.1471,0.417389
27132,65.1539,0.417389
32418,78.3981,0.417389
38763,94.332,0.417389
46640,113.504,0.419375
56461,136.572,0.419375
68251,164.328,0.426649
82022,197.727,0.426649
98674,237.911,0.432011
119030,286.262,0.432011
144176,344.439,0.439513
174533,414.439,0.439513
211288,498.664,0.439513
253771,600.001,0.439513
