0,0.0941392,0.96727
1,0.166542,0.948
3,0.282605,0.938666
5,0.396399,0.915112
8,0.551943,0.914347
13,0.791144,0.90085
20,1.11732,0.851369
31,1.57744,0.78712
43,2.1792,0.740976
60,3.00438,0.579048
84,4.17704,0.444906
116,5.78337,0.353588
165,7.99542,0.250609
238,11.0347,0.186732
350,15.1941,0.180153
503,20.8946,0.166716
718,28.7433,0.156905
1019,39.5445,0.152823
1434,54.3738,0.152819
2007,74.7484,0.151583
2786,102.753,0.127915
3862,141.258,0.113765
5366,194.186,0.113675
7424,266.943,0.111324
10180,366.933,0.102887
13985,504.363,0.0829219
19258,693.254,0.0435174
26537,952.873,0.0274417
36377,1309.7,0.0162088
49924,1800.01,0.0103431
