0,0.122041,0.973353
1,0.242453,0.946429
2,0.354671,0.93469
4,0.577751,0.933891
7,0.895395,0.931591
10,1.22251,0.930691
15,1.75273,0.928101
21,2.39831,0.927949
29,3.2745,0.881235
40,4.44314,0.87057
55,6.03104,0.867374
76,8.24344,0.865429
104,11.198,0.860181
141,15.129,0.858695
191,20.4736,0.855543
258,27.705,0.848617
346,37.3614,0.813558
464,50.3718,0.800486
622,67.8762,0.790089
834,91.5227,0.785188
1121,123.399,0.778158
1512,166.269,0.769049
2043,223.98,0.751409
2752,301.674,0.74977
3704,406.386,0.728656
4985,547.335,0.725218
7021,737.153,0.723736
9587,992.748,0.721523
13047,1336.88,0.712893
19320,1800.06,0.70538
