0,0.00395615,0.971685
1,0.0263666,0.835032
2,0.04612,0.835032
3,0.0655931,0.834623
4,0.085111,0.834623
5,0.104682,0.834424
6,0.124021,0.830239
7,0.14324,0.830239
8,0.162652,0.829279
9,0.182002,0.829279
10,0.201261,0.829118
11,0.22071,0.829118
12,0.240209,0.829118
13,0.259672,0.829118
14,0.279132,0.828701
15,0.298574,0.828701
16,0.317879,0.828701
17,0.337141,0.828701
18,0.356607,0.828701
19,0.375968,0.828701
20,0.39545,0.824125
21,0.415022,0.82403
22,0.434746,0.823599
23,0.454117,0.823599
24,0.473379,0.821175
25,0.492805,0.821175
26,0.512172,0.821175
27,0.531514,0.821146
28,0.550838,0.806875
29,0.570313,0.806875
30,0.58975,0.806874
31,0.609418,0.756853
32,0.629143,0.756853
33,0.648683,0.756853
34,0.668233,0.756853
35,0.687669,0.756853
36,0.706984,0.756853
37,0.72638,0.756853
38,0.745993,0.756853
39,0.765545,0.756853
40,0.78494,0.752059
41,0.804307,0.752059
42,0.823667,0.752059
43,0.843178,0.752059
44,0.862546,0.752059
45,0.882035,0.752059
46,0.901589,0.752059
48,0.939692,0.752059
52,1.01603,0.751933
60,1.16807,0.748262
76,1.47047,0.745931
107,2.06041,0.727539
169,3.24519,0.627178
292,5.60671,0.438841
538,10.3077,0.3157
1030,19.6909,0.23369
2006,38.4578,0.162488
3939,75.9698,0.103331
7834,150.978,0.0682462
15637,300.993,0.0483008
31152,600,0.0419228
