0,0.186046,0.97796
1,0.338623,0.97796
2,0.488295,0.977836
3,0.637834,0.977836
4,0.789605,0.955237
5,0.940689,0.955237
6,1.08976,0.955237
7,1.24326,0.950827
9,1.54494,0.943674
11,1.84966,0.940254
13,2.15312,0.918919
15,2.44937,0.918919
17,2.75259,0.89489
20,3.22727,0.894645
23,3.69487,0.892884
26,4.14083,0.872491
30,4.76535,0.870998
34,5.37877,0.864551
39,6.1481,0.817709
45,6.96463,0.775727
52,7.85297,0.722725
59,8.78482,0.708188
68,9.92713,0.648773
78,11.1894,0.560627
89,12.5438,0.487312
101,14.0264,0.426411
115,15.7609,0.370496
130,17.6023,0.31202
147,19.7728,0.263313
166,22.1775,0.210288
187,24.8315,0.167481
208,27.8731,0.130727
232,31.2053,0.123438
263,34.9397,0.121804
297,39.0122,0.115019
330,43.5807,0.108898
368,48.6193,0.088966
414,54.3011,0.0684264
463,60.6326,0.0568573
501,136.565,0.0444972
630,152.383,0.0249208
737,164.151,0.0157626
867,176.439,0.012463
1001,228.706,0.0100274
1175,245.781,0.00573985
1340,261.087,0.00410896
1501,423.59,0.00394627
1818,449.549,0.00385588
1974,461.777,0.00385588
2001,533.668,0.00385588
2160,546.537,0.00385588
2242,552.988,0.00385588
2319,558.764,0.00385588
2396,564.492,0.00385588
2471,570.324,0.00385588
2500,603.15,0.00385588
